adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,7000000,Thriller;Action;Crime,,8068,tt0112851,en,Desperado,A gunslinger is embroiled in a war with a local drug runner.,6.950458,/7eVo5DbP7gcsDzHcpRCTA6JAuF2.jpg,Columbia Pictures;Los Hooligans Productions,,1995-08-25,25405445,104,en,Released,"When the smoke clears, it just means he's reloading.",Desperado,False,6.8,898,gunslinger;anti terror;ambush;mexico;showdown;guitar;nudity;hitman;bartender;revenge;tragic hero;shootout;mariachi;explosion;extreme violence;brutality;drug lord;leg brace;concealed weapon;flashback;bookstore
False,,27000000,Drama;Mystery;Thriller,,8512,tt0112857,en,Devil in a Blue Dress,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.",4.646132,/z0Boi5LktVxDMFnpyAqQEnYfPtM.jpg,TriStar Pictures;Mundy Lane Entertainment,,1995-09-15,16140822,102,en,Released,Private detective Easy Rawlins has been caught on the wrong side of the most dangerous secret in town.,Devil in a Blue Dress,False,6.3,88,jazz club;murder;los angeles;private detective;film noir;neo-noir
False,,90000000,Action;Thriller,,1572,tt0112864,en,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",15.138855,/ivpXGcsPZglyYrN65THWSD7JM3q.jpg,Twentieth Century Fox Film Corporation;Cinergi Pictures Entertainment,,1995-05-19,366101666,128,en;de;ro,Released,Think fast. Look alive. Die hard.,Die Hard: With a Vengeance,False,6.9,2094,bomb;taxi;riddle;robbery;detective;helicopter;gold;subway;ship;fistfight;police;sequel;deception;shootout;new york city;explosion;violence;car chase;fbi agent;simon says;flashback;dump truck;aqueduct;action hero;federal reserve bank
False,,55000000,Action;Adventure;Drama;Romance,,6520,tt0113071,en,First Knight,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",15.178338,/8SRi8laZyPBdigx9qn7m3mriiRQ.jpg,Columbia Pictures Corporation;First Knight Productions,,1995-07-07,127600435,134,en;fr,Released,Their greatest battle would be for her love.,First Knight,False,5.9,319,camelot;knight;king arthur;excalibur;knights of the round table
False,,0,Mystery;Horror;Thriller,,8973,tt0113690,en,Lord of Illusions,"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult who are preparing for the resurrection of their leader Nix, a powerful magician who was killed 13 years earlier.",4.102409,/9pwdoUes8V8ntTetsKtv2ThGeIm.jpg,United Artists;Seraphim Films,,1995-08-25,0,119,en,Released,Trust Nothing Except Your Fear.,Lord of Illusions,False,5.9,87,fanatic;supernatural;wizardry;resurrection;sect;occultism
False,,6000000,Romance;Comedy,,2293,tt0113749,en,Mallrats,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",8.25547,/4saVIltqkhq9is5NmD7N87Q40M.jpg,Universal Pictures;Gramercy Pictures;Alphaville Films;View Askew Productions,,1995-10-20,2122561,94,en,Released,They're not there to shop. They're not there to work. They're just there.,Mallrats,False,6.8,400,sex;game show;slacker;shopping;mall;ex-boyfriend ex-girlfriend relationship;jay and silent bob;silent man;coke;bandleader;aftercreditsstinger
False,,22000000,Crime;Drama;Mystery;Thriller;Action,,1642,tt0113957,en,The Net,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...",13.304342,/gKDNaAFzT21cSVeKQop7d1uhoSp.jpg,Columbia Pictures,,1995-07-28,110627965,114,en;es,Released,"No driver's license, no credit cards, no passport, no access to her bank accounts in a foreign country ... She finds her identity stolen.",The Net,False,5.6,359,cheating;new identity;computer virus;chase;computer;stalking
False,,0,Drama,,32646,tt0114323,en,Safe,"Carol, a typical upper middle-class housewife, begins to complain of vague symptoms of illness. She ""doesn't feel right,"" has unexplained headaches, congestion, a dry cough, nosebleeds, vomiting, and trouble breathing. Her family doctor treats her concerns dismissively and suggests a psychiatrist. Eventually, an allergist tells her that she has Environmental Illness.",8.180047,/ihX2udk636JMAAaWDIMj6n5ejhb.jpg,Killer Films;American Playhouse;Kardana Films;Chemical Films,,1995-06-23,0,119,en,Released,In the 21st century nobody will be... Safe.,Safe,False,7.2,62,sex;chemical;medicine;housewife;pollution;quarantine;independent film;allergy;psychiatrist;illness;disorder;retreat;multiple chemical sensitivity (mcs);environmental illness
False,,42000000,Crime;Drama;Science Fiction;Thriller,http://www.strange-days.com,281,tt0114558,en,Strange Days,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",11.223055,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,Lightstorm Entertainment,,1995-10-13,7959291,145,en,Released,You know you want it.,Strange Days,False,6.8,334,pornography;prostitute;rape;police brutality;dream;ex-girlfriend;future;bodyguard;rapper;virtual reality;dystopia;minidisc;police;ex-cop;murder;cyberpunk;los angeles;violence;criminal;private detective;revolt;woman director
False,,0,Drama;Romance,,5967,tt0058450,fr,Les parapluies de Cherbourg,"This simple romantic tragedy begins in 1957. Guy Foucher, a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery, an employee in her widowed mother's chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guy's return or accepting an offer of marriage from a wealthy diamond merchant.",8.133881,/ju5W8qvWfjXXGaR7wd9wSyuYXhS.jpg,Beta Film;Madeleine Films;Parc Film,,1964-02-19,0,91,fr,Released,a film for all the young lovers of the world,The Umbrellas of Cherbourg,False,7.6,119,car mechanic;letter;musical;war;single
False,,60000000,Action;Thriller,,3512,tt0114781,en,Under Siege 2: Dark Territory,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",7.490247,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,Regency Enterprises;Warner Bros.;Seagal/Nasso Productions;Victor Company of Japan (JVC);Cutting Edge Films,,1995-07-13,104324083,100,en,Released,Last time he rocked the boat. This time the sky's the limit.,Under Siege 2: Dark Territory,False,5.6,217,terrorist;pentagon;satellite;navy seal;train
False,,30000000,Action;Western,,65796,tt0114938,en,Wild Bill,Biopic about famous gunslinger Wild Bill Hickock. The early career of legendary lawman is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.,8.922139,/qIgslXL0NDtSlcHxISACLwWbkRJ.jpg,United Artists,,1995-12-01,0,98,cn;en,Released,The Name Is Legendary. The Man Is Real.,Wild Bill,False,5.9,27,opium;loss of eyesight;biography;sioux;wild bill hickok;calamity jane
False,,0,Adventure;Action;Comedy;Crime;Family,,26258,tt0112602,en,Bushwhacked,"A inept courier realises he has been used by criminals to deliver money. On the run from both the criminals and police, he poses as a Scout leader and leads a scout group on a hike through the mountains.",3.287036,/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg,Twentieth Century Fox Film Corporation,,1995-08-04,0,90,en;de,Released,"They wanted a great adventure. What they got was ""Mad Max"" Grabelski.",Bushwhacked,False,4.9,29,cave;waterfall;children;mistaken identity;boy scouts leader
False,,2500000,Drama;Romance,,76,tt0112471,en,Before Sunrise,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",11.304979,/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg,Detour Film Production;Warner Bros.,,1995-01-27,5535405,105,en;de;fr,Released,Can the greatest romance of your life last only one night?,Before Sunrise,False,7.7,984,dialogue;sunrise;talking;soulmates;walking;austria;traveller;danube;bittersweet;romantic;vienna
False,,0,Drama;Family,,6715,tt0112757,en,The Cure,"Dexter, age 11, who has AIDS, and his next door neighbor Eric, a little older and much bigger, become best friends. Eric also becomes closer to Dexter's mother than to his own, who is neglectful and bigoted and violently forbids their friendship upon learning of it. Dexter and Erik start the journey to find ""The Cure"" they had read about in the local newspaper.",2.686342,/keUrRrUsmALR7kOTSdrOIDcO67z.jpg,Universal Pictures;Island World,,1995-04-21,0,97,en,Released,The best cure for a disease is friendship,The Cure,False,7.2,58,mississippi
False,,27000,Comedy,http://www.miramax.com/movie/clerks/,2292,tt0109445,en,Clerks,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",10.513367,/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg,Miramax Films;View Askew Productions,,1994-09-13,3151130,92,en,Released,Just because they serve you doesn't mean they like you.,Clerks,False,7.4,769,salesclerk;loser;aftercreditsstinger
False,,25000000,Romance;Drama;Comedy,,1909,tt0112883,en,Don Juan DeMarco,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage.",7.438934,/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,New Line Cinema;American Zoetrope,,1994-10-01,22200000,97,en,Released,The story of the man who thought he was the greatest lover in the world... and the people who tried to cure him of it!,Don Juan DeMarco,False,6.3,184,sex addiction;love;mental institution;patient;psychiatrist;don juan
False,,55000000,Drama;Thriller;Crime;Mystery;Romance,,8984,tt0109635,en,Disclosure,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",11.812244,/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg,Warner Bros.;Baltimore Pictures,,1994-12-09,214015089,123,en,Released,Sex Is Power.,Disclosure,False,5.9,217,employee;workplace;sexual harassment;intrigue
False,,45000000,Action;Adventure;Thriller,,4954,tt0109676,en,Drop Zone,A team of skydiving crooks led by DEA-agent-turned-bad Ty Moncrief (Busey) specialize in landing on police roofs and breaking in so their evil computer nerd can steal undercover agents' files and sell them to drug lords. Federal Marshal Pete Nessip (Snipes) lost a brother to this crew and learns skydiving with the help of tough-but-lovable instructor Jessie Crossmann (Butler) so he can track them down.,9.579155,/pVgdUHeIVEILyRISE4ysA8I6a8T.jpg,Paramount Pictures,,1994-12-08,0,101,en,Released,Taking crime to new heights,Drop Zone,False,5.1,91,terrorist;transport of prisoners;airplane;parachuting;suspense
False,,18000000,Comedy;Drama;History,,522,tt0109707,en,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",11.720358,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,Touchstone Pictures,,1994-09-27,5887457,127,en,Released,"When it came to making bad movies, Ed Wood was the best.",Ed Wood,False,7.3,639,individual;taxi;transsexuality;fortune teller;film business;film making;film producer;vororte;film maker;boxer;film director;oddball;celebrity;morphine;movie studio;los angeles;drug addict;cult director;theremin;handgun;trick or treating;actor;transvestite
